brand,model,first_registration,kilometers,engine,transmission
Audi,A6 ,2002,450000,diesel,ročni

Audi,Q5 quattro 40 TDI Sport S tronic,2019,,diesel,avtomatski

Audi,A3 Sportback 1.6 TDI DPF Ambition,2012,192000,diesel,ročni

Audi,A3 1.6 HITRI KREDIT BREZ POLOGA CCA...,2001,158000,bencinski,ročni

Audi,A4 Avant 2.0 TDI DPF Business sport...,2010,273000,diesel,ročni

Audi,A4 Avant 2.0 TDI,2005,264000,diesel,ročni

Audi,A4 Avant 2.0 TDI DPF-Multitronic-VR...,2011,186720,diesel,avtomatski

Audi,A3 1.9 TDI S-Line,2004,291600,diesel,ročni

Audi,A5 SPORTBACK-2.0-TDI-190KM-2x S-LIN...,2017,140000,diesel,ročni

Audi,Q7 quattro 3.0 TDI Sport Tiptronic,2010,242000,diesel,avtomatski

Audi,A4 quattro 3.0 V6 TDI,2005,254900,diesel,ročni

Audi,A6 2.0 TDI 3XS-Line S tronic 20 COL...,2015,123000,diesel,avtomatski

Audi,A6 Avant 2.0 TDI ultra Business PAN...,2016,113000,diesel,ročni

Audi,Q3 2.0 TDI Business LED+NAVI+PDC+AL...,2016,89000,diesel,ročni

Audi,A4 1.9 TDI 131KM SLO S LINE XENON T...,2005,254500,diesel,ročni

Audi,A4 Avant 2.0 TDI Multitronic,2006,323000,diesel,avtomatski

Audi,A6 Avant quattro 3.0 V6 TDI DPF Tip...,2007,310000,diesel,avtomatski

Audi,A6 Avant 2.0 TDI ultra S tronic S-l...,2016,176489,diesel,avtomatski

Audi,A6 Avant 2.0 TDI ultra S tronic Xen...,2014,223505,diesel,avtomatski

Audi,A6 2.0 TDI ultra S tronic ,2015,120000,diesel,avtomatski

Audi,A4 Avant 2.0 TDI Sport VIRTUAL tev...,2016,189026,diesel,ročni

Audi,A4 Avant 2.0 TDI ultra - 1. LASTNIK...,2015,99884,diesel,avtomatski

Audi,A4 Avant 2.0 MATRIX-LED-VIRTUAL-HEA...,2016,170000,diesel,avtomatski

Audi,A4 2.0 TDI,2013,184000,diesel,ročni

Audi,A3 s-line S3 look,2006,260000,diesel,ročni

Audi,A6 Avant quattro 3.0 V6 TDI,2006,350000,diesel,avtomatski

Audi,A4 Avant 2.0 TDI DPF,2008,285000,diesel,ročni

Audi,A3 Sportback 2.0 TDI  S - LINE. PDC...,2009,183000,diesel,avtomatski

Audi,Q7 quattro 3.0 V6 TDI Tiptronic S-l...,2008,168502,diesel,avtomatski

Audi,Q7 quattro 3.0 V6 TDI Tiptronic,2008,415663,diesel,avtomatski

Audi,A6 Avant 2.0 TDI Business.Bi xenon....,2014,206000,diesel,ročni

Audi,A4 Avant 2.0 TDIe,2012,241000,diesel,ročni

Audi,A4 Avant quattro 2.0 TDI 1.LASTNIK ...,2014,198776,diesel,avtomatski

Audi,A6 Avant 2.0 TDI MATRIX LED USNJE P...,2016,177887,diesel,avtomatski

Audi,Q7 quattro 3.0 V6 TDI Tiptronic,2009,320000,diesel,avtomatski

Audi,A4 Avant 2.0 TDI XENON LED PDC,2016,179889,diesel,ročni

Audi,Q7 quattro 6.0 V12 TDI Tiptronic- S...,2009,229000,diesel,avtomatski

Audi,A4 Avant 2.0 TDI Design S tronic,2016,157887,diesel,avtomatski

Audi,A6 Avant 1.9 TDI,2002,286000,diesel,ročni

Audi,A4 Avant 2.0 TDI DPF,2008,265000,diesel,ročni

Audi,A4 1.8,1999,115000,bencinski,ročni

Audi,Q3 2.0 TDI150PSBIXENONLEDNAVI2...,2015,128311,diesel,ročni

Audi,A4 Avant 2.0 TDI ultra Sport S tron...,2017,129700,diesel,avtomatski

Audi,A7 Sportback 3.0 TDI clean diesel q...,2015,138000,diesel,avtomatski

Audi,A6 Avant 2.0 TDI,2005,,diesel,ročni

Audi,A4 Avant 2.0 TDI qu S tronic S LINE...,2016,145000,diesel,avtomatski

Audi,A5 Coupe  quattro 3.0 TDI ,2009,255000,diesel,ročni

Audi,A4 Avant 2.0 TDI,2006,268000,diesel,ročni

Audi,A3 1.8 T Attraction,1997,300000,bencinski,ročni

Audi,A4 Avant 2.0 TDI DPF,2010,297200,diesel,ročni

Audi,A6 Allroad 3.0 TDI qu S-tronic MATR...,2017,125000,diesel,avtomatski

Audi,A4 Avant 2.0 TDI QUATTRO Sport S tr...,2016,151896,diesel,avtomatski

Audi,A4 Avant  2.0 TDI  S tronic NOV MOD...,2016,187887,diesel,avtomatski

Audi,A4 1.9 TDI,2001,346000,diesel,ročni

Audi,A4 2.0 TDI-AUT-SPORT-ULTRA-LED-DIST...,2017,113091,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d Exclusive...,2016,220081,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 200 d Shoot...,2017,125000,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d-NOVI MODI...,2018,25800,diesel,avtomatski

Mercedes-Benz,C-Razred C Coupé 220 d,2018,20600,diesel,avtomatski

Mercedes-Benz,E-Razred 220 2 x AVANTGARD...,2018,14000,diesel,avtomatski

Mercedes-Benz,C-Razred 220d 4MATIC 9G-TR...,2017,74350,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d T Exclusi...,2017,139000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 d Urban,2018,14000,diesel,avtomatski

Mercedes-Benz,A-Razred 200 d Urban - avt...,2015,128500,diesel,avtomatski

Mercedes-Benz,E-Razred 220 CDI CABRIO  m...,2014,147000,diesel,ročni

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2015,148000,diesel,avtomatski

Mercedes-Benz,B-Razred B 200 CDI-NAVI-F1...,2012,190450,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d AMG Line-...,2016,94990,diesel,avtomatski

Mercedes-Benz,190 D,1991,299100,diesel,ročni

Mercedes-Benz,B-Razred B 180 CDI,2007,220000,diesel,ročni

Mercedes-Benz,C-Razred C Coupé 220 CDI,2014,94000,diesel,ročni

Mercedes-Benz,B-Razred B 180 CDI,2008,202100,diesel,ročni

Mercedes-Benz,CLS-Razred CLS 250 CDI Avt...,2013,180000,diesel,avtomatski

Mercedes-Benz,S-Razred S 320 CDI Avt.,2005,374000,diesel,avtomatski

Mercedes-Benz,S-Razred 140,1993,300000,diesel,ročni

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2007,159000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI,2008,290123,diesel,ročni

Mercedes-Benz,CLS-Razred AMG-CLS 250 Blu...,2015,77000,diesel,avtomatski

Mercedes-Benz,V-Razred V 220 CDI dolgi,2014,128000,diesel,ročni

Mercedes-Benz,C-Razred C 220 d T Avantga...,2016,51304,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 CDI-GRETJE ...,2012,181328,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI  Avt.,2014,90000,diesel,avtomatski

Mercedes-Benz,A-Razred A 180 CDI Eleganc...,2004,227000,diesel,ročni

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2013,174000,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 180 CDI AMG...,2015,164000,diesel,ročni

Mercedes-Benz,C-Razred C 180 CDI T BlueE...,2012,214300,diesel,ročni

Mercedes-Benz,C-Razred C 200 BlueTEC T E...,2015,146885,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 CDI Classic,2003,370000,diesel,ročni

Mercedes-Benz,C-Razred C 180 Coupé Class...,2001,240000,bencinski,ročni

Mercedes-Benz,E-Razred E BlueEFFICIENCY ...,2013,330000,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 180 Shootin...,2017,61915,bencinski,avtomatski

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2004,349000,diesel,ročni

Mercedes-Benz,S-Razred S 320 CDI Avt.,2006,,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2001,295000,diesel,avtomatski

Mercedes-Benz,SL-Razred 55 AMG-V8-PERFOR...,2005,114000,bencinski,avtomatski

Mercedes-Benz,C-Razred C 220 d AMG Line ...,2015,81000,diesel,avtomatski

Mercedes-Benz,S-Razred S Coupé 63 AMG 4M...,2016,55878,bencinski,avtomatski

Mercedes-Benz,C-Razred C 220 BlueTEC T A...,2015,144750,diesel,ročni

Mercedes-Benz,A-Razred A 200 CDI Eleganc...,2008,220000,diesel,avtomatski

Mercedes-Benz,E-Razred E Coupé BlueEFFIC...,2010,180000,diesel,ročni

Mercedes-Benz,S-Razred S 350d AMG106000...,2015,106000,diesel,avtomatski

Mercedes-Benz,S-Razred S 430 Avt.,2002,191000,bencinski,avtomatski

Mercedes-Benz,E-Razred 220 CDI Avantgard...,2012,30500,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d Exclusive...,2016,220081,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 200 d Shoot...,2017,125000,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d-NOVI MODI...,2018,25800,diesel,avtomatski

Mercedes-Benz,C-Razred C Coupé 220 d,2018,20600,diesel,avtomatski

Mercedes-Benz,E-Razred 220 2 x AVANTGARD...,2018,14000,diesel,avtomatski

Mercedes-Benz,C-Razred 220d 4MATIC 9G-TR...,2017,74350,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d T Exclusi...,2017,139000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 d Urban,2018,14000,diesel,avtomatski

Mercedes-Benz,A-Razred 200 d Urban - avt...,2015,128500,diesel,avtomatski

Mercedes-Benz,E-Razred 220 CDI CABRIO  m...,2014,147000,diesel,ročni

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2015,148000,diesel,avtomatski

Mercedes-Benz,B-Razred B 200 CDI-NAVI-F1...,2012,190450,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d AMG Line-...,2016,94990,diesel,avtomatski

Mercedes-Benz,190 D,1991,299100,diesel,ročni

Mercedes-Benz,B-Razred B 180 CDI,2007,220000,diesel,ročni

Mercedes-Benz,C-Razred C Coupé 220 CDI,2014,94000,diesel,ročni

Mercedes-Benz,B-Razred B 180 CDI,2008,202100,diesel,ročni

Mercedes-Benz,CLS-Razred CLS 250 CDI Avt...,2013,180000,diesel,avtomatski

Mercedes-Benz,S-Razred S 320 CDI Avt.,2005,374000,diesel,avtomatski

Mercedes-Benz,S-Razred 140,1993,300000,diesel,ročni

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2007,159000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI,2008,290123,diesel,ročni

Mercedes-Benz,CLS-Razred AMG-CLS 250 Blu...,2015,77000,diesel,avtomatski

Mercedes-Benz,V-Razred V 220 CDI dolgi,2014,128000,diesel,ročni

Mercedes-Benz,C-Razred C 220 d T Avantga...,2016,51304,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 CDI-GRETJE ...,2012,181328,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI  Avt.,2014,90000,diesel,avtomatski

Mercedes-Benz,A-Razred A 180 CDI Eleganc...,2004,227000,diesel,ročni

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2013,174000,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 180 CDI AMG...,2015,164000,diesel,ročni

Mercedes-Benz,C-Razred C 180 CDI T BlueE...,2012,214300,diesel,ročni

Mercedes-Benz,C-Razred C 200 BlueTEC T E...,2015,146885,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 CDI Classic,2003,370000,diesel,ročni

Mercedes-Benz,C-Razred C 180 Coupé Class...,2001,240000,bencinski,ročni

Mercedes-Benz,E-Razred E BlueEFFICIENCY ...,2013,330000,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 180 Shootin...,2017,61915,bencinski,avtomatski

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2004,349000,diesel,ročni

Mercedes-Benz,S-Razred S 320 CDI Avt.,2006,,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2001,295000,diesel,avtomatski

Mercedes-Benz,SL-Razred 55 AMG-V8-PERFOR...,2005,114000,bencinski,avtomatski

Mercedes-Benz,C-Razred C 220 d AMG Line ...,2015,81000,diesel,avtomatski

Mercedes-Benz,S-Razred S Coupé 63 AMG 4M...,2016,55878,bencinski,avtomatski

Mercedes-Benz,C-Razred C 220 BlueTEC T A...,2015,144750,diesel,ročni

Mercedes-Benz,A-Razred A 200 CDI Eleganc...,2008,220000,diesel,avtomatski

Mercedes-Benz,E-Razred E Coupé BlueEFFIC...,2010,180000,diesel,ročni

Mercedes-Benz,S-Razred S 350d AMG106000...,2015,106000,diesel,avtomatski

Mercedes-Benz,S-Razred S 430 Avt.,2002,191000,bencinski,avtomatski

Mercedes-Benz,E-Razred 220 CDI Avantgard...,2012,30500,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI-KAMERA-...,2013,208000,diesel,ročni

Mercedes-Benz,Vito 115 CDI ,2005,346000,diesel,ročni

Mercedes-Benz,E-Razred E 200 CDI Classic,2004,,diesel,ročni

Mercedes-Benz,W123 230ce,1982,,bencinski,avtomatski

Mercedes-Benz,C-Razred C 220 d T Avantga...,2017,33000,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 BlueTEC T A...,2015,174776,diesel,ročni

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2007,278000,diesel,ročni

Mercedes-Benz,S-Razred S 320 CDI Avt.,2001,,diesel,avtomatski

Mercedes-Benz,E-Razred E320CDI - 4MATIC ...,2008,223000,diesel,avtomatski

Mercedes-Benz,C-Razred 220 CDI-ALU 17-US...,2003,275000,diesel,ročni

Mercedes-Benz,C-Razred C 220 d Exclusive,2018,4750,diesel,ročni

Mercedes-Benz,A-Razred A 180 CDI Eleganc...,2005,,diesel,ročni

Mercedes-Benz,A-Razred ,2004,137800,diesel,ročni

Mercedes-Benz,E-Razred E 200 d Avantgard...,2017,86715,diesel,avtomatski

Mercedes-Benz,C-Razred C BlueEFFICIENCY ...,2010,240000,diesel,ročni

Mercedes-Benz,E-Razred W124 250 D,1991,421000,diesel,ročni

Mercedes-Benz,C-Razred C 180 T Elegance ...,2011,171000,bencinski,ročni

Mercedes-Benz,CLS-Razred CLS 320 CDI Avt...,2007,296000,diesel,avtomatski

Mercedes-Benz,E-Razred E 220 d AMG Line ...,2016,68400,diesel,avtomatski

Mercedes-Benz,C-Razred C 220CDI  Avantga...,2005,390000,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 CDI T Avant...,2011,168000,diesel,ročni

Mercedes-Benz,C-Razred C 180 CDI T Elega...,2011,250509,diesel,ročni

Mercedes-Benz,C-Razred C 200 CDI avtomat...,2011,245000,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 CDI T Elega...,2013,255000,diesel,ročni

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2008,130000,diesel,ročni

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2015,143000,diesel,avtomatski

Mercedes-Benz,GLE-Razred GLE 250 d 4MATI...,2015,46758,diesel,avtomatski

Mercedes-Benz,A-Razred A 140 Classic,2001,272000,bencinski,ročni

Mercedes-Benz,C-Razred C 200 Kompressor ...,2000,378000,bencinski,ročni

Mercedes-Benz,B-Razred B 180 CDI,2006,197350,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI,2006,206000,diesel,ročni

Mercedes-Benz,C-Razred C 200 CDI Eleganc...,2005,324000,diesel,ročni

Mercedes-Benz,ML-Razred ML 250 PANORAMA-...,2014,159000,diesel,avtomatski

Mercedes-Benz,E-Razred E Cabrio 200-LED-...,2018,14000,bencinski,avtomatski

Mercedes-Benz,Viano 3.0 CDI Avt. Trend  ...,2007,370000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI,2010,169000,diesel,ročni

Mercedes-Benz,C-Razred C 200 CDI T EDITI...,2013,150000,diesel,ročni

Mercedes-Benz,A-Razred A 150 - BREZ POLO...,2009,154485,bencinski,ročni

Mercedes-Benz,C-Razred 180 CDI-AUT-NAVIG...,2013,231000,diesel,avtomatski

Mercedes-Benz,S-Razred S 320 CDI Avt.,2001,359443,diesel,avtomatski

Mercedes-Benz,E-Razred E 270 CDI T Class...,2003,360000,diesel,avtomatski

Mercedes-Benz,A-Razred A 45 AMG 4MATIC A...,2015,68000,bencinski,avtomatski

Mercedes-Benz,E-Razred E 220 CDI Classic,2001,,diesel,ročni

Mercedes-Benz,A-Razred A 170 CDI Classic,2003,,diesel,ročni

Mercedes-Benz,A-Razred A160,2004,200000,diesel,ročni

Mercedes-Benz,C-Razred C 200 CDI T Avant...,2006,357000,diesel,ročni

Mercedes-Benz,CLA-Razred CLA 200 d AMG L...,2017,135323,diesel,avtomatski

Mercedes-Benz,A-Razred A 140 Classic,2000,225700,bencinski,ročni

Mercedes-Benz,A-Razred A 180 CDI Avantga...,2011,100000,diesel,ročni

Mercedes-Benz,B-Razred B 200 CDI,2007,155000,diesel,ročni

Mercedes-Benz,GLC coupe GLC Coupé 220 d ...,2018,61400,diesel,avtomatski

Mercedes-Benz,B-Razred 180 CDI-USNJE-KLI...,2009,229000,diesel,ročni

Mercedes-Benz,E-Razred E BlueEFFICIENCY ...,2012,188963,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI NAVI-KA...,2013,131102,diesel,ročni

Mercedes-Benz,E-Razred E 220 CDI Classic,2005,230000,diesel,ročni

Mercedes-Benz,ML-Razred ML 320 CDI Avt. ...,2005,299000,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 d T Avt.,2016,156000,diesel,avtomatski

Mercedes-Benz,A-Razred A 200 CDI - OD 1 ...,2014,136400,diesel,ročni

Mercedes-Benz,E-Razred E 270 CDI Eleganc...,2006,312000,diesel,avtomatski

Mercedes-Benz,V-Razred 220D-71.000km-FUL...,2016,71000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180d-STYLE-PANO...,2016,71235,diesel,ročni

Mercedes-Benz,C-Razred C 220 d  avt  Ava...,2016,167000,diesel,avtomatski

Mercedes-Benz,S-Razred S 320 CDI Avt.,2008,344000,diesel,avtomatski

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2014,154000,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 Kompressor ...,2001,243000,bencinski,ročni

Mercedes-Benz,E-Razred E 220 B SPORT.9 P...,2015,187643,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 T CDI Avant...,2003,270000,diesel,ročni

Mercedes-Benz,B-Razred B 200 d Style SLO...,2016,36373,diesel,ročni

Mercedes-Benz,C-Razred C 220D T-7G-TRON-...,2015,104347,diesel,avtomatski

Mercedes-Benz,V-Razred V 220 d Avt. LED+...,2015,139500,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 d,2017,111500,diesel,ročni

Mercedes-Benz,E-Razred E 200 CDI AUT. Cl...,2004,280586,diesel,avtomatski

Mercedes-Benz,A-Razred A 180 CDI Eleganc...,2008,228230,diesel,ročni

Mercedes-Benz,C-Razred C 180 d SLO,2016,100000,diesel,ročni

Mercedes-Benz,Vito 111 CDI kompaktni 474...,2009,307000,diesel,ročni

Mercedes-Benz,C-Razred C 180 Kompressor ...,2004,240000,bencinski,ročni

Mercedes-Benz,C-Razred C 180 spirit +pli...,1997,220000,bencinski,ročni

Mercedes-Benz,C-Razred 220 CDI+LED+BOGAT...,2015,212000,diesel,ročni

Mercedes-Benz,B-Razred B 180 CDI - samo ...,2013,88282,diesel,ročni

Mercedes-Benz,GLA-Razred GLA 220 CDI 4MA...,2014,133000,diesel,avtomatski

Mercedes-Benz,C-Razred C 220D Avantgarde...,2016,108000,diesel,ročni

Mercedes-Benz,B-Razred B 200 CDI,2006,234000,diesel,ročni

Mercedes-Benz,C-Razred 220 CDI+FULL LED+...,2015,134000,diesel,ročni

Mercedes-Benz,C-Razred C 250 BlueTEC T A...,2015,166671,diesel,avtomatski

Mercedes-Benz,GLE-Razred GLE 350 d 4M Av...,2017,25092,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 200 CDI Sho...,2015,185408,diesel,ročni

Mercedes-Benz,E-Razred E 220 d AMG FULL-...,2016,150000,diesel,avtomatski

Mercedes-Benz,A-Razred 180 CDI AUT.,2014,168520,diesel,avtomatski

Mercedes-Benz,S-Razred 250 CDI Avt.- Blu...,2011,198000,diesel,avtomatski

Mercedes-Benz,A-Razred A 170 CDI Eleganc...,2002,,diesel,avtomatski

Mercedes-Benz,E-Razred E 500 Elegance Av...,2002,430000,bencinski,avtomatski

Mercedes-Benz,C-Razred C 200 BlueTEC T A...,2015,85000,diesel,ročni

Mercedes-Benz,E-Razred 250D TURBO,1992,418000,diesel,ročni

Mercedes-Benz,R-Razred R 4MATIC 320 CDI ...,2010,350000,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2005,312000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI,2009,246000,diesel,ročni

Mercedes-Benz,C-Razred Lizing tudi za tu...,2007,240163,diesel,avtomatski

Mercedes-Benz,B-Razred B 200 CDI SPORT -...,2006,232327,diesel,ročni

Mercedes-Benz,C-Razred C 220 BlueTEC T A...,2015,142000,diesel,ročni

Mercedes-Benz,CLK-Razred CLK 240 Coupé A...,2006,350000,bencinski,ročni

Mercedes-Benz,E-Razred E 320 CDI T Avant...,2006,363876,diesel,avtomatski

Mercedes-Benz,GL-Razred GL 320 CDI 4MATI...,2008,330210,diesel,avtomatski

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2012,171000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI,2006,210000,diesel,ročni

Mercedes-Benz,ML-Razred ML 270 CDI,2001,290000,diesel,ročni

Mercedes-Benz,E-Razred E 320 CDI T Avant...,2003,230000,diesel,avtomatski

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2014,148000,diesel,avtomatski

Mercedes-Benz,S-Razred 500 SE,1992,185000,bencinski,avtomatski

Mercedes-Benz,C-Razred C 180 d T Avantga...,2017,68000,diesel,ročni

Mercedes-Benz,SLK-Razred SLK 200 Kompres...,2004,146893,bencinski,avtomatski

Mercedes-Benz,A-Razred A 180 d Style,2016,84105,diesel,ročni

Mercedes-Benz,GLC-Razred GLC 220 d 4MATI...,2016,103000,diesel,avtomatski

Mercedes-Benz,A-Razred A 170 cdi,2000,232500,diesel,ročni

Mercedes-Benz,E-Razred E 220 d Avantgard...,2016,102095,diesel,avtomatski

Mercedes-Benz,B-Razred B 200 d Style Avt...,2016,118056,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 BlueTEC Exc...,2015,110324,diesel,avtomatski

Mercedes-Benz,A-Razred A 200 d AMG Line,2017,52500,diesel,avtomatski

Mercedes-Benz,C-Razred C 180 BlueEFFICIE...,2011,291000,bencinski,ročni

Mercedes-Benz,GLK-Razred GLK 220 CDI 4MA...,2010,162000,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 CDI Avantga...,2002,181000,diesel,ročni

Mercedes-Benz,C-Razred C 200 CDI T BlueE...,2011,229000,diesel,ročni

Mercedes-Benz,E-Razred E 220 CDI-LED PAK...,2013,181188,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 220 d Shoot...,2017,68000,diesel,avtomatski

Mercedes-Benz,E-Razred E BlueEFFICIENCY ...,2012,335136,diesel,avtomatski

Mercedes-Benz,GLC coupe GLC Coupé 220 d ...,2018,18000,diesel,avtomatski

Mercedes-Benz,S-Razred S 600 L Avt.,2007,398000,bencinski,avtomatski

Mercedes-Benz,E-Razred E 270 CDI Avantga...,2003,235000,diesel,ročni

Mercedes-Benz,SLK-Razred SLK 200 Kompres...,2005,220000,bencinski,ročni

Mercedes-Benz,GLC coupe GLC Coupé 220 d ...,2018,27600,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 d 4MATIC Av...,2017,52675,diesel,avtomatski

Mercedes-Benz,GLE coupe GLE Coupé 350 d ...,2016,161902,diesel,avtomatski

Mercedes-Benz,C-Razred C 220 BlueTEC Blu...,2015,103800,diesel,avtomatski

Mercedes-Benz,C-Razred C 250 D Elegance,1994,231200,diesel,avtomatski

Mercedes-Benz,A-Razred A 140 Classic,1999,200000,bencinski,ročni

Mercedes-Benz,GLE coupe GLE Coupé 350 d ...,2016,36900,diesel,avtomatski

Mercedes-Benz,A-Razred A 180 CDI Classic,2007,167000,diesel,ročni

Mercedes-Benz,A-Razred A 140 Elegance,2000,195000,bencinski,ročni

Mercedes-Benz,Vito Tourer 111 CDI Base d...,2019,17855,diesel,ročni

Mercedes-Benz,A-Razred A 150 Avantgarde....,2007,81000,bencinski,ročni

Mercedes-Benz,E-Razred E 200 T Elegance,1996,340000,bencinski,ročni

Mercedes-Benz,ML-Razred ML 270 CDI Avt. ...,2005,218230,diesel,avtomatski

Mercedes-Benz,A-Razred A 140 Classic,2001,200000,bencinski,ročni

Mercedes-Benz,C-Razred C 200 CDI+ALU+AVT...,2008,325000,diesel,ročni

Mercedes-Benz,GLK-Razred GLK 250 BlueTEC...,2012,138000,diesel,avtomatski

Mercedes-Benz,E-Razred 200E coupe,1992,333000,bencinski,ročni

Mercedes-Benz,S-Razred S 430 Avt. Dolga ...,2003,356041,bencinski,avtomatski

Mercedes-Benz,CLK-Razred CLK 320 Coupé E...,2002,199060,bencinski,avtomatski

Mercedes-Benz,E-Razred E 320 CDI 4MATIC-...,2005,,diesel,avtomatski

Mercedes-Benz,A-Razred A 200 CDI Eleganc...,2008,144000,diesel,avtomatski

Mercedes-Benz,C-Razred C BlueEFFICIENCY ...,2010,279000,diesel,ročni

Mercedes-Benz,V-Razred V 220 CDI,2014,120000,diesel,ročni

Mercedes-Benz,GLC-Razred GLC 220 d 4MATI...,2016,117918,diesel,avtomatski

Mercedes-Benz,C-Razred C 250 BlueTEC 4MA...,2015,168000,diesel,avtomatski

Mercedes-Benz,CLA-Razred CLA 200 d 4MATI...,2016,75000,diesel,avtomatski

Mercedes-Benz,B-Razred B 180 CDI BlueEFF...,2013,110000,diesel,ročni

Mercedes-Benz,ML-Razred ML 250 BlueTEC A...,2014,127000,diesel,avtomatski

Mercedes-Benz,A-Razred A 45 AMG 4MATIC E...,2014,119000,bencinski,avtomatski

Mercedes-Benz,B-Razred B 170 samo 124800...,2005,124800,bencinski,avtomatski

Mercedes-Benz,A-Razred A 160 CDI Classic,2002,200000,diesel,ročni

Mercedes-Benz,A-Razred A 160 Elegance,2002,200000,bencinski,ročni

Mercedes-Benz,ML-Razred ML 350 Avt. + LP...,2006,280000,bencinski,avtomatski

Mercedes-Benz,B-Razred B 180 CDI BlueEFF...,2012,50000,diesel,ročni

Mercedes-Benz,ML-Razred ML 280 CDI Avt. ...,2008,292500,diesel,avtomatski

Mercedes-Benz,E-Razred E Coupé 220d AMG ...,2017,30000,diesel,avtomatski

Mercedes-Benz,E-Razred E BlueEFFICIENCY ...,2011,198000,diesel,avtomatski

Mercedes-Benz,C-Razred C 200 CDI-BlueEFF...,2012,151399,diesel,avtomatski

Mercedes-Benz,GLA-Razred 220CDI 4MOT+FAS...,2015,118099,diesel,avtomatski

